target,message,num_char,word_counts,sentance_count,preprocess_data,tf_num_char,tf_word_counts,tf_sentance_count
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,75,19,1,true deari sat pray evening felt soso smsd time,47,9,1
0,"I don't think I can get away for a trek that long with family in town, sorry",76,19,1,dont think get away trek long family town sorry,47,9,1
0,So when do you wanna gym harri,30,8,1,wan na gym harri,16,4,1
0,Quite late lar... Ard 12 anyway i wun b drivin...,49,12,1,quite late lar ard 12 anyway wun b drivin,41,9,1
1,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",155,26,2,review keep fantastic nokia ngage game deck club nokia go 2 wwwcnupdatescomnewsletter unsubscribe alert reply word,114,16,1
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,160,31,4,4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt tc,132,20,1
0,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,269,61,4,height confidence aeronautics professor wer calld amp wer askd 2 sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt 1 didnt move saidif made student,175,31,1
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,195,40,1,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,108,17,1
1,08714712388 between 10am-7pm Cost 10p,37,5,1,08714712388 10am7pm cost 10p,28,4,1
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",125,27,2,save stress person dorm account send account detail money sent,62,10,1
0,He also knows about lunch menu only da. . I know,48,12,3,also know lunch menu buddy know,31,6,1
0,When i have stuff to sell i.ll tell you,39,9,1,stuff sell ill tell,19,4,1
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50,163,31,5,449071512431 urgent 2nd attempt contact youyou 1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50,132,17,1
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,121,29,5,book lesson msg call work sth im going get spec membership px3748,65,12,1
1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,147,25,2,guaranteed 1000 cash 2000 prize claim yr prize call customer service representative 08714712394 10am7pm,103,14,1
0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,162,28,1,macha dont feel upseti assume mindsetbelieve one evening wonderful plan uslet life begin againcall anytime,106,15,1
0,Oh is it? Send me the address,29,8,2,oh send address,15,3,1
0,S'fine. Anytime. All the best with it.,38,10,3,sfine anytime best,18,3,1
0,That is wondar full flim.,25,6,1,wondar full flim,16,3,1
0,Ya even those cookies have jelly on them,40,8,1,ya even cooky jelly,19,4,1
0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",226,51,1,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay also runninglets run,132,18,1
0,Got it! It looks scrumptious... daddy wants to eat you all night long!,70,16,2,got look scrumptious daddy want eat night long,46,8,1
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,140,40,2,co lar im ba dao ok 1 pm youknow never ask go ah said would ask fri said ask today,82,20,1
0,"Alright omw, gotta change my order to a half8th",47,11,1,alright way got ta change order half8th,39,7,1
0,Exactly. Anyways how far. Is jide her to study or just visiting,63,14,3,exactly anyways far jide study visiting,39,6,1
0,Dunno y u ask me.,17,6,1,dunno ask,9,2,1
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,101,16,1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email call 123,94,12,1
0,No he didn't. Spring is coming early yay!,41,11,2,didnt spring coming early yay,29,5,1
0,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,80,20,1,laugh loud wont feel bad use money take steak dinner,52,10,1
0,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,137,30,1,even dont get trouble convincingjust tel twice tel neglect msg dont c read itjust dont reply,92,16,1
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,103,17,1,leaving qatar tonite search opportunityall went fastpls add prayer dearrakhesh,78,10,1
0,Then why no one talking to me,29,7,1,one talking,11,2,1
0,Thanks for looking out for me. I really appreciate.,51,11,2,thanks looking really appreciate,32,4,1
1,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,149,34,4,hi customer loyalty offerthe new nokia6650 mobile 10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg,108,17,1
0,Wish i were with you now!,25,7,1,wish,4,1,1
0,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,149,36,3,haha mayb youre rite know well buddy feeling liked someone gd youknow faster go find one gal group attached liao,112,20,1
0,Yes i will be there. Glad you made it.,38,11,2,yes glad made,13,3,1
0,Do well :)all will for little time. Thing of good times ahead:,62,16,2,well little time thing good time ahead,38,7,1
0,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,181,46,5,got room soon hadnt put clock back til 8 shouted everyone get realised 7 wahay another hour bed,95,18,1
0,Ok. There may be a free gym about.,34,10,2,ok may free gym,15,4,1
0,Men like shorter ladies. Gaze up into his eyes.,47,11,2,men like shorter lady gaze eye,30,6,1
0,Dunno he jus say go lido. Same time 930.,40,11,2,dunno jus say go lido time 930,30,7,1
0,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",110,28,4,promise take good care princess run please send pic get chance talk later,73,13,1
1,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795,132,26,2,subscribed best mobile content service uk 3 per 10 day send stop 82324 helpline 08706091795,91,15,1
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,101,23,2,reason weve spoken year anyways great week best exam,52,9,1
0,By monday next week. Give me the full gist,42,10,2,monday next week give full gist,31,6,1
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",102,21,1,realize 40 year well thousand old lady running around tattoo,60,10,1
1,You have an important customer service announcement from PREMIER.,65,10,1,important customer service announcement premier,47,5,1
0,Dont gimme that lip caveboy,27,6,1,dont gim lip caveboy,20,4,1
0,When did you get to the library,31,7,1,get library,11,2,1
0,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,82,19,2,realy sorryi dont recognise number confused please,50,7,1
0,So why didnt you holla?,23,6,1,didnt holla,11,2,1
0,Cant think of anyone with * spare room off * top of my head,59,14,1,cant think anyone spare room top head,37,7,1
0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",133,26,1,faith make thing possiblehope make thing worklove make thing beautifulmay three christmasmerry christmas,104,13,1
0,U should have made an appointment,33,6,1,made appointment,16,2,1
0,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",95,20,1,call youcarlos isare phone vibrate acting might hear text,57,9,1
1,"Romantic Paris. 2 nights, 2 flights from å£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",96,22,3,romantic paris 2 night 2 flight 79 book 4 next year call 08704439680tscs apply,78,14,1
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",135,34,5,grandma oh dear still ill felt shit morning think hungover another night leave sat,82,14,1
1,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,161,16,2,urgent 500 guaranteed award still unclaimed call 09066368327 closingdate040902 claimcode m39m51 150pmmorefrommobile2bremovedmobypobox734ls27yf,142,12,1
0,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,151,36,2,nothing jus tot would ask co ba gua went mt faber yest yest jus went already mah today going jus call youknow,109,22,1
0,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",75,17,1,wishing family merry x ma happy new year advance,48,9,1
1,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub,151,27,4,awarded city break could win 200 summer shopping spree every wk txt store 88039 skilgme tscs087147403231winawkage16 150perwksub,127,17,1
0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",103,26,1,im nt goin got somethin unless meetin 4 dinner youknow haha wonder go ti time,77,15,1
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,137,30,4,laugh loud know theyre dramatic school already closed tomorrow apparently cant drive inch snow supposed get,107,16,1
0,Not getting anywhere with this damn job hunting over here!,58,11,1,getting anywhere damn job hunting,33,5,1
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,89,23,5,laugh loud drunkard hair moment yeah still 4 tonight wats plan,62,11,1
0,"idc get over here, you are not weaseling your way out of this shit twice in a row",81,19,1,idc get weaseling way shit twice row,36,7,1
0,I wil be there with in  &lt;#&gt;  minutes. Got any space,57,18,2,wil ltgt minute got space,25,5,1
0,Thanks for picking up the trash.,32,7,1,thanks picking trash,20,3,1
0,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,145,31,1,dont go tell friend youre sure want live smoke much spend hour begging come smoke,81,15,1
0,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",122,31,3,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx,72,14,1
0,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,143,30,4,happy new year dear brother really miss got number decided send text wishing happiness abiola,93,15,1
0,That means get the door,23,5,1,mean get door,13,3,1
0,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",94,23,2,hmmm thought said 2 hour slave 3 late punish,44,9,1
0,Beerage?,8,2,1,beerage,7,1,1
1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,99,17,2,important customer service announcement premier call freephone 0800 542 0578,76,10,1
0,Dont think so. It turns off like randomlly within 5min of opening,65,13,2,dont think turn like randomlly within 5min opening,50,8,1
0,"She was supposed to be but couldn't make it, she's still in town though",71,17,1,supposed couldnt make shes still town though,44,7,1
0,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,117,27,4,time fix spelling sometimes get completely diff word go figure,62,10,1
1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),129,27,3,ever thought living good life perfect partner txt back name age join mobile community 100psms,93,15,1
1,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870.",158,32,3,5 free top polyphonic tone call 087018728737 national rate get toppoly tune sent every week text subpoly 81618 3 per pole unsub 08718727870,139,23,1
0,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,150,33,4,hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola,89,15,1
